"species","mass","temp","MR","mean.mass","q10smr","group","color"
"Plethodon_cinereus",0.89,20,0.0451,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.7,21,0.034,0.7997,0.16642,"amph","#D95F02"
"Plethodon_dorsalis",0.75,5,0.0083,NA,NA,"amph","#D95F02"
"Plethodon_dorsalis",0.77,10,0.0178,NA,NA,"amph","#D95F02"
"Plethodon_dorsalis",0.66,15,0.0293,NA,NA,"amph","#D95F02"
"Plethodon_dorsalis",0.71,20,0.0222,NA,NA,"amph","#D95F02"
"Plethodon_dorsalis",0.69,25,0.0239,0.714892,0.11557,"amph","#D95F02"
"Plethodon_glutinosus",3.75,5,0.0443,NA,NA,"amph","#D95F02"
"Plethodon_glutinosus",3.65,10,0.0762,NA,NA,"amph","#D95F02"
"Plethodon_glutinosus",4.33,14,0.2464,NA,NA,"amph","#D95F02"
"Plethodon_glutinosus",4.25,15,0.1441,NA,NA,"amph","#D95F02"
"Plethodon_glutinosus",3.65,15,0.1167,NA,NA,"amph","#D95F02"
"Plethodon_glutinosus",4.2,15,0.3444,NA,NA,"amph","#D95F02"
"Plethodon_glutinosus",3.65,20,0.1583,NA,NA,"amph","#D95F02"
"Plethodon_glutinosus",5.01,20,0.1671,NA,NA,"amph","#D95F02"
"Plethodon_glutinosus",3.91,25,0.3237,4.023103,0.901225,"amph","#D95F02"
"Plethodon_jordani",3.1,5,0.027,NA,NA,"amph","#D95F02"
"Plethodon_jordani",3.1,10,0.058,NA,NA,"amph","#D95F02"
"Plethodon_jordani",3.1,14,0.087,NA,NA,"amph","#D95F02"
"Plethodon_jordani",1.83,15,0.0511,NA,NA,"amph","#D95F02"
"Plethodon_jordani",3.1,17.5,0.109,NA,NA,"amph","#D95F02"
"Plethodon_jordani",4.3,17.5,0.138,NA,NA,"amph","#D95F02"
"Plethodon_jordani",2.2,17.5,0.071,NA,NA,"amph","#D95F02"
"Plethodon_jordani",3.1,21,0.148,NA,NA,"amph","#D95F02"
"Plethodon_jordani",1.83,25,0.1243,2.752539,0.463425,"amph","#D95F02"
"Plethodon_neomexicanus",2.47,5,0.0914,NA,NA,"amph","#D95F02"
"Plethodon_neomexicanus",2.47,10,0.1186,NA,NA,"amph","#D95F02"
"Plethodon_neomexicanus",2.47,15,0.1359,NA,NA,"amph","#D95F02"
"Plethodon_neomexicanus",2.47,20,0.1408,NA,NA,"amph","#D95F02"
"Plethodon_neomexicanus",2.47,25,0.1507,2.47,0.77556,"amph","#D95F02"
"Pseudoeurycea_bellii",10.94,15,0.1882,NA,NA,"amph","#D95F02"
"Pseudoeurycea_bellii",24.45,25,0.7188,16.35491,1.528839,"amph","#D95F02"
"Pseudoeurycea_brunnata",3.33,15,0.656,3.33,4.050664,"amph","#D95F02"
"Pseudoeurycea_cephalica",1.45,15,0.0354,1.45,0.218588,"amph","#D95F02"
"Pseudoeurycea_cochranae",2.23,15,0.0457,2.23,0.282188,"amph","#D95F02"
"Pseudoeurycea_gadovii",3.09,5,0.0442,NA,NA,"amph","#D95F02"
"Pseudoeurycea_gadovii",2.88,15,0.085,NA,NA,"amph","#D95F02"
"Pseudoeurycea_gadovii",2.99,25,0.2443,2.985433,0.600082,"amph","#D95F02"
"Pseudoeurycea_goebeli",3.78,5,0.0359,NA,NA,"amph","#D95F02"
"Pseudoeurycea_goebeli",3.66,15,0.0831,NA,NA,"amph","#D95F02"
"Pseudoeurycea_goebeli",3.73,25,0.2842,3.723007,0.584425,"amph","#D95F02"
"Pseudoeurycea_leprosa",2.46,15,0.0556,2.46,0.343318,"amph","#D95F02"
"Pseudoeurycea_rex",1.86,15,0.0392,1.86,0.242052,"amph","#D95F02"
"Pseudotriton_ruber",10.81,5,0.0681,NA,NA,"amph","#D95F02"
"Pseudotriton_ruber",10.33,15,0.2324,NA,NA,"amph","#D95F02"
"Pseudotriton_ruber",5.8,15,0.4234,NA,NA,"amph","#D95F02"
"Pseudotriton_ruber",10.66,25,0.6172,9.115443,1.565894,"amph","#D95F02"
"Necturus_maculosus",214,5,1.1684,NA,NA,"amph","#D95F02"
"Necturus_maculosus",101.9,5,0.5095,NA,NA,"amph","#D95F02"
"Necturus_maculosus",206,15,2.3031,NA,NA,"amph","#D95F02"
"Necturus_maculosus",101.9,15,1.2228,NA,NA,"amph","#D95F02"
"Necturus_maculosus",150,20,7.215,NA,NA,"amph","#D95F02"
"Necturus_maculosus",115,21.5,3.8956,NA,NA,"amph","#D95F02"
"Necturus_maculosus",114.5,22,3.1488,NA,NA,"amph","#D95F02"
"Necturus_maculosus",212,25,5.6222,NA,NA,"amph","#D95F02"
"Necturus_maculosus",125,25,2.475,142.3228,12.25402,"amph","#D95F02"
"Taricha_torosa",17.5,18.5,2.73,17.5,12.7783,"amph","#D95F02"
"Notophthalmus_viridescens",1.63,5,0.0898,NA,NA,"amph","#D95F02"
"Notophthalmus_viridescens",2.43,10,0.1993,NA,NA,"amph","#D95F02"
"Notophthalmus_viridescens",1.72,15,0.0592,NA,NA,"amph","#D95F02"
"Notophthalmus_viridescens",1.7,15,0.1365,NA,NA,"amph","#D95F02"
"Notophthalmus_viridescens",1.23,15,0.0752,NA,NA,"amph","#D95F02"
"Notophthalmus_viridescens",3,20,0.135,NA,NA,"amph","#D95F02"
"Notophthalmus_viridescens",1.31,20,0.1533,NA,NA,"amph","#D95F02"
"Notophthalmus_viridescens",1.35,25,0.125,NA,NA,"amph","#D95F02"
"Notophthalmus_viridescens",1.5,25,0.1532,1.69152,0.636548,"amph","#D95F02"
"Salamandra_infraimmaculata",28.32,18.5,3.6448,28.32,17.06019,"amph","#D95F02"
"Salamandra_salamandra",19.1,15,1.5471,NA,NA,"amph","#D95F02"
"Salamandra_salamandra",75,16,1.1273,NA,NA,"amph","#D95F02"
"Salamandra_salamandra",29,16,0.6238,NA,NA,"amph","#D95F02"
"Salamandra_salamandra",10,16,0.4176,25.38769,4.777296,"amph","#D95F02"
"Taricha_granulosa",9,5,0.1152,NA,NA,"amph","#D95F02"
"Taricha_granulosa",13.3,5,0.5413,NA,NA,"amph","#D95F02"
"Taricha_granulosa",10,5,0.4,NA,NA,"amph","#D95F02"
"Taricha_granulosa",12.5,10,0.745,NA,NA,"amph","#D95F02"
"Taricha_granulosa",10,10,0.6,NA,NA,"amph","#D95F02"
"Taricha_granulosa",6.56,15,0.1601,NA,NA,"amph","#D95F02"
"Taricha_granulosa",13.8,15,1.093,NA,NA,"amph","#D95F02"
"Taricha_granulosa",10,15,0.768,NA,NA,"amph","#D95F02"
"Taricha_granulosa",8.75,20,0.392,NA,NA,"amph","#D95F02"
"Taricha_granulosa",10.1,20,1.0262,NA,NA,"amph","#D95F02"
"Taricha_granulosa",10,20,1.004,NA,NA,"amph","#D95F02"
"Taricha_granulosa",11.9,25,1.6398,NA,NA,"amph","#D95F02"
"Taricha_granulosa",10,25,1.4,10.27591,3.837594,"amph","#D95F02"
"Taricha_rivularis",10.83,15,0.3011,10.83,1.85923,"amph","#D95F02"
"Taricha_torosa",11.23,10,0.1797,NA,NA,"amph","#D95F02"
"Taricha_torosa",9.87,10,0.0888,NA,NA,"amph","#D95F02"
"Taricha_torosa",6.94,15,0.2089,NA,NA,"amph","#D95F02"
"Taricha_torosa",10.67,15,0.286,NA,NA,"amph","#D95F02"
"Taricha_torosa",9.7,15,0.5238,NA,NA,"amph","#D95F02"
"Taricha_torosa",9.7,15,0.2425,NA,NA,"amph","#D95F02"
"Taricha_torosa",11.23,15,0.6064,NA,NA,"amph","#D95F02"
"Taricha_torosa",9.87,15,0.2566,NA,NA,"amph","#D95F02"
"Taricha_torosa",19.7,17,1.3514,NA,NA,"amph","#D95F02"
"Taricha_torosa",11.23,20,0.685,NA,NA,"amph","#D95F02"
"Taricha_torosa",9.87,20,0.2665,NA,NA,"amph","#D95F02"
"Taricha_torosa",10.67,25,0.5452,NA,NA,"amph","#D95F02"
"Taricha_torosa",11.23,25,1.3364,NA,NA,"amph","#D95F02"
"Taricha_torosa",9.87,25,0.4244,NA,NA,"amph","#D95F02"
"Taricha_torosa",11,25,0.5555,NA,NA,"amph","#D95F02"
"Taricha_torosa",12.5,25,1.0738,10.71949,1.994019,"amph","#D95F02"
"Triturus_cristatus",7,10,0.385,7,3.531486,"amph","#D95F02"
"Lissotriton_vulgaris",8.75,6,0.863,NA,NA,"amph","#D95F02"
"Lissotriton_vulgaris",8.75,15,0.8127,NA,NA,"amph","#D95F02"
"Lissotriton_vulgaris",8.75,25,1.6264,8.75,6.283769,"amph","#D95F02"
"Pseudobranchus_striatus",1.58,25,0.0932,NA,NA,"amph","#D95F02"
"Pseudobranchus_striatus",2.19,25,0.1116,NA,NA,"amph","#D95F02"
"Pseudobranchus_striatus",2.5,25,0.184,2.052802,0.347408,"amph","#D95F02"
"Siren_intermedia",74.9,25,10.7631,NA,NA,"amph","#D95F02"
"Siren_intermedia",13.7,25,0.4521,NA,NA,"amph","#D95F02"
"Siren_intermedia",7,25,0.28,NA,NA,"amph","#D95F02"
"Siren_intermedia",18.1,25,0.8661,18.98868,2.916406,"amph","#D95F02"
"Siren_lacertina",601,5,2.0844,NA,NA,"amph","#D95F02"
"Siren_lacertina",581,15,3.8114,NA,NA,"amph","#D95F02"
"Siren_lacertina",172,20,4.6268,NA,NA,"amph","#D95F02"
"Siren_lacertina",126,22,6.6654,NA,NA,"amph","#D95F02"
"Siren_lacertina",628,25,9.0118,NA,NA,"amph","#D95F02"
"Siren_lacertina",73,25,1.08,NA,NA,"amph","#D95F02"
"Siren_lacertina",269,25,3.0397,NA,NA,"amph","#D95F02"
"Siren_lacertina",1182,25,32.174,NA,NA,"amph","#D95F02"
"Siren_lacertina",36,25,1.2679,251.1182,15.84462,"amph","#D95F02"
"Bufo_alvarius",150.8,15,11.868,150.8,73.28244,"amph","#D95F02"
"Bufo_americanus",25.2,5,0.6081,NA,NA,"amph","#D95F02"
"Bufo_americanus",19,15,2.0934,NA,NA,"amph","#D95F02"
"Bufo_americanus",27,20,1.377,NA,NA,"amph","#D95F02"
"Bufo_americanus",50,20,1.39,NA,NA,"amph","#D95F02"
"Bufo_americanus",27.03,20,1.38,NA,NA,"amph","#D95F02"
"Bufo_americanus",27,20,1.377,NA,NA,"amph","#D95F02"
"Bufo_americanus",11,21.5,1.2815,NA,NA,"amph","#D95F02"
"Bufo_americanus",0.102,23,0.0247,NA,NA,"amph","#D95F02"
"Bufo_americanus",40.4,25,2.9371,NA,NA,"amph","#D95F02"
"Bufo_americanus",21.1,25,2.5873,14.63644,4.388652,"amph","#D95F02"
"Bufo_boreas",72.7,5,4.0908,NA,NA,"amph","#D95F02"
"Bufo_boreas",40.2,10,0.5548,NA,NA,"amph","#D95F02"
"Bufo_boreas",47.3,10,0.6244,NA,NA,"amph","#D95F02"
"Bufo_boreas",57.8,10,0.7283,NA,NA,"amph","#D95F02"
"Bufo_boreas",46.4,14,4.9648,NA,NA,"amph","#D95F02"
"Bufo_boreas",29.5,14,4.484,NA,NA,"amph","#D95F02"
"Bufo_boreas",28.7,15,3.8706,NA,NA,"amph","#D95F02"
"Bufo_boreas",40.2,20,1.3025,NA,NA,"amph","#D95F02"
"Bufo_boreas",47.3,20,2.3177,NA,NA,"amph","#D95F02"
"Bufo_boreas",57.8,20,1.052,NA,NA,"amph","#D95F02"
"Bufo_boreas",2.5,20,0.25,NA,NA,"amph","#D95F02"
"Bufo_boreas",27.3,25,2.64,NA,NA,"amph","#D95F02"
"Bufo_boreas",53.8,25,5.5812,NA,NA,"amph","#D95F02"
"Bufo_boreas",40.2,30,3.0512,NA,NA,"amph","#D95F02"
"Bufo_boreas",47.3,30,2.4265,NA,NA,"amph","#D95F02"
"Bufo_boreas",57.8,30,6.4852,37.28039,9.113253,"amph","#D95F02"
"Bufo_bufo",28.59,6,2.037,NA,NA,"amph","#D95F02"
"Bufo_bufo",76.13,6,1.7415,NA,NA,"amph","#D95F02"
"Bufo_bufo",28.59,15,4.8389,NA,NA,"amph","#D95F02"
"Bufo_bufo",76.13,15,2.8549,NA,NA,"amph","#D95F02"
"Bufo_bufo",NA,17,4.8246,NA,NA,"amph","#D95F02"
"Bufo_bufo",NA,20,4.901,NA,NA,"amph","#D95F02"
"Bufo_bufo",NA,20,3.915,NA,NA,"amph","#D95F02"
"Bufo_bufo",NA,25,4.5851,NA,NA,"amph","#D95F02"
"Bufo_bufo",NA,25,9.64,41.59717,21.19721,"amph","#D95F02"
"Bufo_calamita",NA,20,0.511,NA,NA,"amph","#D95F02"
"Bufo_calamita",NA,20,0.5046,8.684987,2.110727,"amph","#D95F02"
"Bufo_cognatus",NA,5,1.2792,NA,NA,"amph","#D95F02"
"Bufo_cognatus",NA,10,1.979,NA,NA,"amph","#D95F02"
"Bufo_cognatus",NA,15,3.8481,NA,NA,"amph","#D95F02"
"Bufo_cognatus",NA,20,4.4725,NA,NA,"amph","#D95F02"
"Bufo_cognatus",NA,25,2.9587,NA,NA,"amph","#D95F02"
"Bufo_cognatus",NA,30,7.2036,42.25199,15.82427,"amph","#D95F02"
"Bufo_debilis",NA,15,0.0845,0.66,0.52177,"amph","#D95F02"
"Bufo_marinus",NA,15,2.2877,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,15,1.5515,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,15,4.6276,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,18.5,33.15,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,20,2.6088,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,20,3.042,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,22,7.32,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,22,11.088,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,25,3.1704,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,25,6.3447,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,30,5.7782,NA,NA,"amph","#D95F02"
"Bufo_marinus",NA,35,8.2669,149.0675,18.40474,"amph","#D95F02"
"Bufo_terrestris",NA,5,0.6527,NA,NA,"amph","#D95F02"
"Bufo_terrestris",NA,15,1.336,NA,NA,"amph","#D95F02"
"Bufo_terrestris",NA,15,7.5,NA,NA,"amph","#D95F02"
"Bufo_terrestris",NA,20,15.1,NA,NA,"amph","#D95F02"
"Bufo_terrestris",19.8,25,2.2425,NA,NA,"amph","#D95F02"
"Bufo_terrestris",102,25,30.42,NA,NA,"amph","#D95F02"
"Bufo_terrestris",102,30,61.25,49.81609,27.89483,"amph","#D95F02"
"Bufo_viridis",35,20,0.875,35,3.637106,"amph","#D95F02"
"Bufo_woodhousii",67.4,10,1.2739,NA,NA,"amph","#D95F02"
"Bufo_woodhousii",69,15,2.7255,NA,NA,"amph","#D95F02"
"Bufo_woodhousii",64.8,20,4.4129,NA,NA,"amph","#D95F02"
"Bufo_woodhousii",52.2,23,2.16,NA,NA,"amph","#D95F02"
"Bufo_woodhousii",56.3,25,2.2351,NA,NA,"amph","#D95F02"
"Bufo_woodhousii",9,25,1.017,44.69417,8.768712,"amph","#D95F02"
"Colostethus_inguinalis",1.57,20,0.1366,NA,NA,"amph","#D95F02"
"Colostethus_inguinalis",1.53,25,0.2127,1.549871,0.581326,"amph","#D95F02"
"Silverstoneia_nubicola",0.28,20,0.0314,NA,NA,"amph","#D95F02"
"Silverstoneia_nubicola",0.27,25,0.0435,0.274955,0.126043,"amph","#D95F02"
"Mannophryne_trinitatis",1,25,0.201,1,0.562431,"amph","#D95F02"
"Dendrobates_auratus",2.09,20,0.1421,NA,NA,"amph","#D95F02"
"Dendrobates_auratus",1.77,25,0.1593,1.923356,0.513116,"amph","#D95F02"
"Hyloxalus_subpunctatus",1.5,15,0.108,1.5,0.666878,"amph","#D95F02"
"Bombina_orientalis",2.62,20,0.149,NA,NA,"amph","#D95F02"
"Bombina_orientalis",2.6,20,0.1456,2.609981,0.61224,"amph","#D95F02"
"Discoglossus_pictus",30.71,20,1.142,NA,NA,"amph","#D95F02"
"Discoglossus_pictus",30.7,20,1.1359,30.705,4.734248,"amph","#D95F02"
"Acris_crepitans",1.935,5,0.0459,NA,NA,"amph","#D95F02"
"Acris_crepitans",1.59,15,0.0477,NA,NA,"amph","#D95F02"
"Acris_crepitans",1.735,15,0.1118,NA,NA,"amph","#D95F02"
"Acris_crepitans",1.5,15,0.1155,NA,NA,"amph","#D95F02"
"Acris_crepitans",0.5,15,0.0335,NA,NA,"amph","#D95F02"
"Acris_crepitans",1.27,15,0.0838,NA,NA,"amph","#D95F02"
"Acris_crepitans",0.9,15,0.0612,NA,NA,"amph","#D95F02"
"Acris_crepitans",1.855,25,0.3288,NA,NA,"amph","#D95F02"
"Acris_crepitans",1.5,25,0.2535,NA,NA,"amph","#D95F02"
"Acris_crepitans",0.5,25,0.117,1.203342,0.489127,"amph","#D95F02"
"Agalychnis_callidryas",5.65,20,0.337,NA,NA,"amph","#D95F02"
"Agalychnis_callidryas",5.7,20,0.3477,5.674945,1.42287,"amph","#D95F02"
"Cyclorana_platycephala",11,15,0.5907,11,3.64745,"amph","#D95F02"
"Hyla_arborea",7.78,18.5,2.4429,7.78,11.43447,"amph","#D95F02"
"Hyla_arenicolor",3.37,20,0.3,NA,NA,"amph","#D95F02"
"Hyla_arenicolor",3.4,20,0.3162,3.384967,1.280234,"amph","#D95F02"
"Hyla_chrysoscelis",3.9,10,0.1482,NA,NA,"amph","#D95F02"
"Hyla_chrysoscelis",3.9,20,0.4368,NA,NA,"amph","#D95F02"
"Hyla_chrysoscelis",5.47,20,0.7056,NA,NA,"amph","#D95F02"
"Hyla_chrysoscelis",3.9,30,1.1365,4.244195,1.984096,"amph","#D95F02"
"Hyla_cinerea",3.82,10,0.217,NA,NA,"amph","#D95F02"
"Hyla_cinerea",6.4,15,0.8097,NA,NA,"amph","#D95F02"
"Hyla_cinerea",3.82,20,0.5596,NA,NA,"amph","#D95F02"
"Hyla_cinerea",8.9,22,1.513,NA,NA,"amph","#D95F02"
"Hyla_cinerea",4.5,25,0.459,NA,NA,"amph","#D95F02"
"Hyla_cinerea",5.1,27,0.689,NA,NA,"amph","#D95F02"
"Hyla_cinerea",3.82,30,0.8488,4.950499,2.36997,"amph","#D95F02"
"Hypsiboas_crepitans",9.9,25,1.1484,9.9,3.213414,"amph","#D95F02"
"Pseudacris_crucifer",0.85,14,0.1037,NA,NA,"amph","#D95F02"
"Pseudacris_crucifer",1.3,20,0.1443,NA,NA,"amph","#D95F02"
"Pseudacris_crucifer",1.31,20,0.149,NA,NA,"amph","#D95F02"
"Pseudacris_crucifer",1.3,20,0.1443,NA,NA,"amph","#D95F02"
"Pseudacris_crucifer",1.15,20,0.1265,1.166957,0.605223,"amph","#D95F02"
"Hyla_gratiosa",10.2,5,0.5281,NA,NA,"amph","#D95F02"
"Hyla_gratiosa",10.2,15,0.9081,NA,NA,"amph","#D95F02"
"Hyla_gratiosa",9.8,25,1.4431,NA,NA,"amph","#D95F02"
"Hyla_gratiosa",13.9,29,1.321,10.91089,4.576912,"amph","#D95F02"
"Hypsiboas_boans",41.4,25,3.933,41.4,11.00519,"amph","#D95F02"
"Pseudacris_regilla",2.76,20,0.1656,NA,NA,"amph","#D95F02"
"Pseudacris_regilla",2.27,21,0.089,2.503038,0.485049,"amph","#D95F02"
"Hyla_squirella",2.2,27,0.363,2.2,0.867023,"amph","#D95F02"
"Hyla_versicolor",8.3,5,0.5997,NA,NA,"amph","#D95F02"
"Hyla_versicolor",8.3,15,0.8644,NA,NA,"amph","#D95F02"
"Hyla_versicolor",8.62,19,0.6724,NA,NA,"amph","#D95F02"
"Hyla_versicolor",6.09,20,0.6029,NA,NA,"amph","#D95F02"
"Hyla_versicolor",7.6,25,1.5252,7.723584,4.264983,"amph","#D95F02"
"Osteopilus_septentrionalis",4.98,20,0.33,NA,NA,"amph","#D95F02"
"Osteopilus_septentrionalis",5,20,0.33,4.98999,1.371709,"amph","#D95F02"
"Phyllomedusa_sauvagii",17.5,10,0.5075,NA,NA,"amph","#D95F02"
"Phyllomedusa_sauvagii",17.5,15,0.77,NA,NA,"amph","#D95F02"
"Phyllomedusa_sauvagii",17.5,25,1.8025,NA,NA,"amph","#D95F02"
"Phyllomedusa_sauvagii",17.5,30,2.7475,NA,NA,"amph","#D95F02"
"Phyllomedusa_sauvagii",17.5,35,4.1825,NA,NA,"amph","#D95F02"
"Phyllomedusa_sauvagii",17.5,38,6.125,17.5,5.155052,"amph","#D95F02"
"Pseudacris_nigrita",1,25,0.162,1,0.453303,"amph","#D95F02"
"Pseudacris_triseriata",0.94,5,0.0141,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",1.41,5,0.1695,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",1.192,10,0.1774,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",1.065,10,0.2556,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",1.34,15,0.3015,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",1.9,18.5,0.209,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",1.125,20,0.2687,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",1.056,20,0.4836,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",0.94,25,0.1119,NA,NA,"amph","#D95F02"
"Pseudacris_triseriata",1.31,25,0.5015,1.201447,1.117662,"amph","#D95F02"
"Smilisca_fodiens",15.13,20,0.514,NA,NA,"amph","#D95F02"
"Smilisca_fodiens",15.1,20,0.4832,15.11499,2.071538,"amph","#D95F02"
"Smilisca_baudinii",23.7,15,1.5832,23.7,9.775932,"amph","#D95F02"
"Hyperolius_marmoratus",1,20,0.0671,1,0.278914,"amph","#D95F02"
"Hyperolius_tuberilinguis",1,20,0.0679,1,0.282239,"amph","#D95F02"
"Hyperolius_viridiflavus",0.88,20,0.083,NA,NA,"amph","#D95F02"
"Hyperolius_viridiflavus",0.9,20,0.0846,0.889944,0.348315,"amph","#D95F02"
"Kassina_senegalensis",3.02,20,0.228,NA,NA,"amph","#D95F02"
"Kassina_senegalensis",3,20,0.231,3.009983,0.953941,"amph","#D95F02"
"Semnodactylus_wealii",6.25,20,0.318,NA,NA,"amph","#D95F02"
"Semnodactylus_wealii",6.3,20,0.3402,6.27495,1.367189,"amph","#D95F02"
"Eleutherodactylus_coqui",4.06,20,0.1786,NA,NA,"amph","#D95F02"
"Eleutherodactylus_coqui",4.06,20,0.167,NA,NA,"amph","#D95F02"
"Eleutherodactylus_coqui",4.1,20,0.1804,4.07329,0.728382,"amph","#D95F02"
"Eleutherodactylus_portoricensis",3.7,15,0.2566,3.7,1.584452,"amph","#D95F02"
"Leptodactylus_fuscus",5.1,25,0.5865,5.1,1.641125,"amph","#D95F02"
"Odontophrynus_americanus",15.24,20,0.549,NA,NA,"amph","#D95F02"
"Odontophrynus_americanus",15.2,20,0.5624,15.21999,2.309706,"amph","#D95F02"
"Engystomops_pustulosus",1.72,25,0.26,NA,NA,"amph","#D95F02"
"Engystomops_pustulosus",2.9,25,0.3393,2.233383,0.831098,"amph","#D95F02"
"Telmatobius_culeus",122.3,10,1.7244,NA,NA,"amph","#D95F02"
"Telmatobius_marmoratus",18.4,10,0.92,47.43754,11.5534,"amph","#D95F02"
"Gastrophryne_carolinensis",1.94,20,0.103,NA,NA,"amph","#D95F02"
"Gastrophryne_carolinensis",1.9,20,0.0988,1.919896,0.419319,"amph","#D95F02"
"Kaloula_pulchra",30.66,20,0.89,NA,NA,"amph","#D95F02"
"Kaloula_pulchra",30.7,20,0.7982,30.67999,3.503473,"amph","#D95F02"
"Crinia_parinsignifera",0.653,5,0.0398,NA,NA,"amph","#D95F02"
"Crinia_parinsignifera",0.597,10,0.0501,NA,NA,"amph","#D95F02"
"Crinia_parinsignifera",0.658,15,0.1073,NA,NA,"amph","#D95F02"
"Crinia_parinsignifera",0.63,20,0.1166,NA,NA,"amph","#D95F02"
"Crinia_parinsignifera",0.666,25,0.1765,NA,NA,"amph","#D95F02"
"Crinia_parinsignifera",0.452,30,0.1709,NA,NA,"amph","#D95F02"
"Crinia_parinsignifera",0.665,35,0.3757,0.612529,0.482199,"amph","#D95F02"
"Crinia_signifera",0.683,5,0.041,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.908,5,0.0499,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.69,10,0.0593,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.968,10,0.0823,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.638,15,0.1078,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.853,15,0.1331,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.615,20,0.131,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.621,25,0.149,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.485,30,0.1761,NA,NA,"amph","#D95F02"
"Crinia_signifera",0.612,35,0.399,0.69302,0.563904,"amph","#D95F02"
"Spea_bombifrons",13.3,15,1.851,13.3,11.42954,"amph","#D95F02"
"Scaphiopus_couchii",26.9,15,2.2609,NA,NA,"amph","#D95F02"
"Scaphiopus_couchii",24.6,21,1.8179,25.72431,9.872415,"amph","#D95F02"
"Spea_hammondii",23.6,15,2.2163,NA,NA,"amph","#D95F02"
"Spea_hammondii",1.55,15,0.2666,NA,NA,"amph","#D95F02"
"Spea_hammondii",10.87,15,0.75,NA,NA,"amph","#D95F02"
"Spea_hammondii",12.74,21,1.1466,8.436468,4.629675,"amph","#D95F02"
"Scaphiopus_holbrookii",14,15,1.1712,14,7.231917,"amph","#D95F02"
"Xenopus_laevis",30.03,15,1.6847,NA,NA,"amph","#D95F02"
"Xenopus_laevis",63.6,15,2.1516,NA,NA,"amph","#D95F02"
"Xenopus_laevis",33.3,15,1.9106,NA,NA,"amph","#D95F02"
"Xenopus_laevis",67,17,4.2277,NA,NA,"amph","#D95F02"
"Xenopus_laevis",67.3,17.3,3.834,NA,NA,"amph","#D95F02"
"Xenopus_laevis",22.1,18,1.7901,NA,NA,"amph","#D95F02"
"Xenopus_laevis",100,20,4.5,NA,NA,"amph","#D95F02"
"Xenopus_laevis",55,20,2.53,NA,NA,"amph","#D95F02"
"Xenopus_laevis",139,20,3.8364,NA,NA,"amph","#D95F02"
"Xenopus_laevis",122,22,5.5998,NA,NA,"amph","#D95F02"
"Xenopus_laevis",41,25,3.526,NA,NA,"amph","#D95F02"
"Xenopus_laevis",29.3,25,4.2,NA,NA,"amph","#D95F02"
"Xenopus_laevis",23.9,25,3.824,NA,NA,"amph","#D95F02"
"Xenopus_laevis",28.39,25,1.6063,NA,NA,"amph","#D95F02"
"Xenopus_laevis",33.3,25,3.2218,47.90222,12.19345,"amph","#D95F02"
"Xenopus_muelleri",24,17,2.5104,24,13.2317,"amph","#D95F02"
"Conraua_goliath",251,25,18.86,251,52.77342,"amph","#D95F02"
"Occidozyga_martensii",9.3,15,0.4167,NA,NA,"amph","#D95F02"
"Occidozyga_martensii",9.3,20,0.524,NA,NA,"amph","#D95F02"
"Occidozyga_martensii",9.3,25,0.8872,NA,NA,"amph","#D95F02"
"Occidozyga_martensii",9.3,30,0.9402,NA,NA,"amph","#D95F02"
"Occidozyga_martensii",9.3,35,1.0779,9.3,2.020545,"amph","#D95F02"
"Pyxicephalus_adspersus",562.3,20,14.22,562.3,59.10817,"amph","#D95F02"
"Rana_arvalis",17,5,0.4233,NA,NA,"amph","#D95F02"
"Rana_arvalis",17,10,0.9554,NA,NA,"amph","#D95F02"
"Rana_arvalis",17,15,1.6337,NA,NA,"amph","#D95F02"
"Rana_arvalis",17,20,2.8866,NA,NA,"amph","#D95F02"
"Rana_arvalis",17,25,4.7685,NA,NA,"amph","#D95F02"
"Rana_arvalis",17,30,7.6857,17,10.28241,"amph","#D95F02"
